Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Coumaric-Acid Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;MECOM;DMBT1;S100A2;IRS1;AKR1C3;GAS6;MT1E
Papaverine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CARD10;COL5A1;PODXL;STC2;PLAGL1;TPBG;SCNN1A;GFRA1
Ketanserin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ABCC3;KRT18;TPBG;DPYD;AMIGO2;KRT8;KRT7;ACSL5
Aniracetam Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;TOR4A;NRP1;PODXL;ID1;DPYD;AMIGO2;ARHGAP29
Kavain Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;JUP;PLAU;TPBG;KRT8;MICAL2;SPOCK1;KCNN4
Valsartan Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CALB2;KRT81;NUAK1;CAV1;PDGFC;AMIGO2;KRT8;SOX9
LE-300 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;ATP8B1;STC2;PLAGL1;DPYD;KRT7;LDOC1;MT1E
Norcyclobenzaprine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,DMBT1;SYT1;CITED2;STC2;ID1;DIO2;SLIT2;IL7R
Vesamicol Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;CNN1;SLC14A1;IRS1;DPYD;AMIGO2;UCP2;KRT8
Hippeastrine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;STAC;PDGFC;ID1;ARHGAP29;FLNC;FJX1;LOXL2
Ketotifen Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;TPBG;UCP2;DIO2;ARHGAP29;CLU;PITX1;MT1E
Lupanine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT18;SYT1;FOXF1;KRT8;F2RL1;SFN;MT1E;LOXL2
Desipramine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT81;STC2;DPYD;SPOCK1;PTX3;TBL1X;SLIT2;KCNN4
Cilostazol Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;FAM171A1;S100A2;PKIA;PXDN;PLAUR;PTX3;IL7R
Oxfendazole Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;NRP1;IL11;AXL;PDGFC;AMIGO2;INHBA;IL7R
Tetramisole Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;CARD10;MECOM;PLAGL1;AMIGO2;SLC2A1;F2RL1;DKK1
DCPIB Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;PODXL;TPBG;ID1;SLC2A1;ACSL5;TOX;PBX1
Lumicolchicine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SLPI;CREB3L1;CCDC69;ACSL5;MICAL2;PTX3;DKK1;F3
Propentofylline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ANXA1;COL5A1;PDGFC;ID1;DPYD;DIO2;KRT7;SECTM1
Linopirdine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;CNN1;KRT18;PDGFC;AKR1C3;PTX3;TLR4;CLU
Tetryzoline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FAM171A1;MECOM;ATP8B1;ID1;F2RL1;SOX9;TLR4;MT1E
Ephedrine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;KRT18;SYT1;PODXL;TPBG;KRT8;AKR1C3;MICAL2
N-methylquipazine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CARD10;MECOM;FOXF1;PODXL;ID1;SCNN1A;F2RL1;CLU
Dihydrexidine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;BMP2;ANXA1;SLPI;ID1;TNFAIP2;KRT7;SLIT2
Dihydroobliquin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;EFNB2;GLIPR1;ATP8B1;PLAGL1;ID1;IL7R;STX1A
BNTX Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOSL1;IL11;JUN;BMP2;TNFRSF12A;ID1;SLC2A1;IL7R
Gly-Gly-PALO Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;GLIPR1;PDGFC;DPYD;AMIGO2;MICAL2;SYNPO;PRSS23
SB-216763 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOSL1;ARL4C;S100A2;PLAU;PODXL;ID1;PLAUR;SOX9
Curcumin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOSL1;ANXA1;SLPI;MECOM;AKR1C3;SLC2A1;CLU;ABCG2
Itraconazole Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;ANXA1;GPRC5A;LAMB3;AMIGO2;PTX3;SOX9;INHBA
FU-JMBII113B Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;GALNT6;MT2A;FZD2;PODXL;UCP2;AKR1C3;MT1E
VU-0405172-2 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;FOXA1;ABCC3;PODXL;DPYD;SCNN1A;AKR1C3;SLC12A8
VU-0413807-2 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;CITED2;PLAGL1;FLNB;PTX3;GATA2;GAS6;TLR4
VU-0447127-2 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT18;ID1;AMIGO2;SCNN1A;VEGFC;SLIT2;TOX;TLR4
KU-C104230 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;KRT18;KRT7;NMT2;F2RL1;ARHGAP29;GAS6;MT1E
CS-2092524 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NRP1;COL5A1;PODXL;ID1;DPYD;DIO2;TBL1X;STX1A
Flurbiprofen Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GLIPR1;ANXA1;SYT1;PDGFC;ID1;IL7R;DKK1;FJX1
Latanoprost Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ANXA1;MECOM;CAV1;PDGFC;AMIGO2;MICAL2;F2RL1;MT1E
Sulfasalazine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;GALNT6;MECOM;SMAGP;BASP1;TPBG;DKK1;PBX1
Raltegravir Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;MT2A;CITED2;TPBG;PXDN;DSE;KRT8;MT1E
Sitagliptin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;NUAK1;ANXA1;SLPI;PODXL;CREB3L1;UCP2;KRT7
GSK-1904529A Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GLIPR1;GPRC5A;SYT1;SMAGP;BASP1;SCNN1A;SPOCK1;DKK1
AZD-6482 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NUAK1;ZNF185;JUP;DPYD;SCNN1A;TLR4;CLU;PBX1
BCI-hydrochloride Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOSL1;JUN;GPRC5A;TNFRSF12A;SMAGP;SLC2A1;SFN;TLR4
GSK-0660 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;CNN1;KRT18;PKIA;DPYD;AKR1C3;KRT7;TBL1X
NSC-94258 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GPRC5A;KRT18;S100A2;SYT1;SCNN1A;PADI3;TLR4;STX1A
SA-94315 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;GALNT6;ANXA1;S100A2;PODXL;PDGFC;ID1;REN
MW-MITF22 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;NRP1;BMP2;TPBG;SLIT2;IL7R;PITX1;STX1A
Ampicillin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,BDNF;SPOCK1;GATA3;DKK1;TLR4;CLU;PBX1;MT1E
YL-57 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;PODXL;CAV1;TPBG;SCNN1A;TOX;DKK1;F3
Acetylsalicylsalicylic-Acid Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;DIO2;PLAUR;SOX9;GATA2;PBX1;MT1E;ABCG2
Tranexamic-Acid Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT18;SYT1;PDGFC;ACSL5;MICAL2;SOX9;CLU;LOXL2
Fendiline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,LAMA5;FZD2;GPRC5A;IRS1;AMIGO2;UCP2;SCNN1A;TNFAIP2
Fadrozole Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;MT2A;ANXA1;GPRC5A;UCP2;PTX3;F3;MT1E
Guanethidine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;MECOM;LAMB3;PODXL;UCP2;PTX3;FJX1;MT1E
Acefylline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ABCC3;KRT81;ANXA1;SYT1;BASP1;CAV1;KRT7;CLU
Fomepizole Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOXA1;AR;FZD2;KRT18;FOXF1;SCNN1A;DSE;PITX1
Methoxamine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;ARL4C;S100A2;ATP8B1;SPOCK1;GFRA1;F3;PBX1
Gaboxadol Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ABCC3;SLC14A1;FZD2;ANXA1;GPRC5A;IL1B;AMIGO2;F3
Guaiacol Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;ANXA1;SYT1;ATP8B1;CAV1;ARHGAP29;DKK1;ABCG2
Levisoprenaline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;GPRC5A;SLPI;CAV1;AKR1C3;F2RL1;IGFBP6;IL7R
Luteolin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;FAM171A1;MECOM;S100A2;ID1;AKR1C3;SLC2A1;SOX9
Monocrotaline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;IL4R;S100A2;CRIM1;ARHGAP29;PTX3;SOX9;TLR4
Pentachlorophenol Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,IRS1;STC2;PKIA;AKR1C3;TNFAIP2;GATA3;IL7R;TLR4
Nitrosoethylmethylamine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,BMP2;GPRC5A;IRS1;PODXL;PKIA;CAV1;PDGFC;DIO2
Isobutyraldehyde Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;KRT18;ZNF185;MECOM;PODXL;TPBG;SCNN1A;PBX1
GAV-5-28 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ABCC3;S100A2;PKIA;DSE;SFN;TBL1X;FLNC;INHBA
Cantharidin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ARL4C;IL4R;IL1B;ACSL5;MICAL2;IGFBP6;DKK1;PITX1
FGFR3 GALP Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SLPI;JUP;PLAGL1;PXDN;SCNN1A;SFN;TOX;TLR4
AZD-3514 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GLIPR1;IL1B;ID1;AKR1C3;NMT2;PTX3;DKK1;MT1E
Methyl-Fasudil Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;EFNB2;BMP2;PXDN;AMIGO2;TBL1X;SLIT2;CLU
KIN001-260 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,BMP2;ANXA1;GPRC5A;SMAGP;IGFBP6;CLU;PITX1;ABCG2
Taladegib Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT18;PXDN;KRT8;AKR1C3;DIO2;KRT7;TBL1X;LOXL2
Cevimeline Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FAM171A1;FERMT1;GLIPR1;ANXA1;CREB3L1;PTX3;MT1E;ABCG2
Crenolanib Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;ZNF185;SYT1;CAV1;SCNN1A;KRT8;TNFAIP2;CLU
DS-437 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,S100A2;COL5A1;LAMB3;PODXL;DPYD;AMIGO2;TNFAIP2;KCNN4
Vercirnon Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ABCC3;LAMA5;KRT81;KRT8;TNFAIP2;PTX3;PITX1;PBX1
NE-100 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ANXA1;S100A2;BASP1;CAV1;ID1;SLC2A1;SPOCK1;GATA2
BQ-788 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;MT2A;SLPI;MECOM;S100A2;ZNF467;CLU;MT1E
KBG Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NUAK1;AXL;PDGFC;AMIGO2;SCNN1A;INHBA;SLIT2;GAS6
Exalamide Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CALB2;ZNF185;MECOM;BASP1;STC2;PXDN;SLC2A1;TBL1X
Lumiracoxib Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;CITED2;IRS1;KRT8;KRT7;ACSL5;F2RL1;ARHGAP29
Exisulind Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,JUN;FOXF1;PODXL;SOX9;DKK1;CLU;PITX1;EGFR
Cyclandelate Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,IL1B;CAV1;TPM1;AKR1C3;MICAL2;SPOCK1;INHBA;CLU
SA-96835 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CALB2;NRP1;SLPI;PKIA;TNFAIP2;GATA3;FLNC;F3
SA-427069 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,AR;MECOM;S100A2;IL1B;TBL1X;IL7R;DKK1;TLR4
SA-1920722 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,AR;GALNT6;KRT18;KRT7;ARHGAP29;GATA3;TOX;CLU
SA-1921783 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;PLAU;CCDC69;AMIGO2;DSE;SOX9;IL7R;CLU
desmethyl-DASB Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ARL4C;FAM171A1;NRP1;MECOM;CITED2;CAV1;AKR1C3;SOX9
Beta-Alanine Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,BMP2;GPRC5A;ZNF185;SLPI;ID1;TLR4;STX1A;MT1E
BG-1006 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;SLPI;S100A2;PKP2;ACSL5;SOX9;F3;CLU
Anthraquinone Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOXA1;KRT18;BASP1;TPBG;AMIGO2;UCP2;LDOC1;IGFBP6
IDRA-21 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CARD10;GALNT6;BASP1;IL1B;CCDC88C;SPOCK1;IGFBP6;DKK1
Acifran Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT18;CITED2;ID1;UCP2;SPOCK1;SOX9;TLR4;MT1E
AZD-7687 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;FAM171A1;FERMT1;ANXA1;PODXL;FJX1;MT1E;ABCG2
Trovafloxacin Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SYT1;COL5A1;STC2;AMIGO2;UCP2;SECTM1;FLNC;LOXL2
Levosimendan Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;STC2;IL1B;TPBG;GFRA1;PTX3;CLU;MT1E
Lobenzarit Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;EFNB2;BMP2;FOXF1;ATP8B1;TPBG;SLIT2;TLR4
ICI-192605 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;PLAU;PDGFC;PLAUR;MICAL2;F2RL1;FJX1;MT1E
Apixaban Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NRP1;GALNT6;AXL;TPBG;PXDN;UCP2;DIO2;KRT7
VX-809 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;CNN1;S100A2;CITED2;IRS1;AMIGO2;IL7R;F3
NSI-189 Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SLC14A1;PODXL;ID1;SCNN1A;PLAUR;KRT7;INHBA;PITX1
Betrixaban Up,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NUAK1;S100A2;CAV1;UCP2;DSE;AKR1C3;CLU;SLC38A4
AZD-1480 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ITGA3;AMIGO2;ACSL5;GATA3;FLNC;F3;CLU;MT1E
Epirizole Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ANXA1;S100A2;FOXF1;STC2;TPBG;AKR1C3;GATA2;CLU
Ergometrine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ABCC3;NUAK1;ANXA1;FOXF1;BASP1;DPYD;CLU;STX1A
Biochanin-A Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NRP1;GPRC5A;JUP;SMAGP;STC2;PDGFC;ID1;AKR1C3
Tyrphostin Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NRP1;CNN1;BASP1;UCP2;AKR1C3;F2RL1;ARHGAP29;TBL1X
PG-9 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GLIPR1;GPRC5A;TNFRSF12A;BASP1;ATP8B1;IGFBP6;F3;PITX1
Norketamine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FAM171A1;DMBT1;PTX3;SLIT2;GAS6;TOX;IL7R;ABCG2
Peucedanin Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;BASP1;CAV1;IGFBP6;INHBA;IL7R;CLU;MT1E
Foliosidine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;SLPI;TPBG;PXDN;UCP2;TNFAIP2;SFN;TLR4
Dictamnine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;PLAU;STC2;UCP2;DIO2;SPOCK1;GATA3;F3
Rescinnamine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;STC2;TPBG;DPYD;MICAL2;SECTM1;ARHGAP29;TLR4
SB-203580 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;ABCC3;SLPI;DMBT1;STC2;AKR1C3;SLC2A1;LDOC1
SC-10 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;ABCC3;GALNT6;ANXA1;SLPI;LAMB3;AKR1C3;DKK1
W-7 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOXA1;FERMT1;GPRC5A;PKP2;PLAUR;MICAL2;F3;TLR4
SKF-89976A Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GPRC5A;SYT1;BASP1;AKR1C3;F2RL1;DKK1;F3;MT1E
SQ-22536 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;ANXA1;PKIA;CAV1;SPOCK1;GATA3;IGFBP6;DKK1
Isoreserpine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;CNN1;LAMB3;AMIGO2;ANKRD1;KRT7;TOX;PBX1
Bicalutamide Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FAM171A1;JUN;GLIPR1;ANXA1;SLPI;S100A2;PODXL;TLR4
Skimmianine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,JUP;S100A2;STC2;DPYD;F2RL1;SFN;FLNB;TLR4
Methyl-Angolensate Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FAM171A1;KRT81;NUAK1;ZNF185;SLPI;ID1;TNFAIP2;MT1E
Fluperlapine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;GPRC5A;IRS1;STC2;DIO2;IGFBP6;DKK1;SLC12A8
Nonoxynol-9 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;CITED2;ID1;UCP2;DIO2;F2RL1;GATA2;CLU
NSC-95397 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,COL5A1;PXDN;PKP2;KRT7;MICAL2;ARHGAP29;INHBA;F3
CGP-20712 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;SMAGP;STC2;CAV1;ID1;PXDN;FLNB;SYNPO
JTC-801 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;CNN1;MT2A;FOXF1;CAV1;AKR1C3;SLIT2;MT1E
Disopyramide Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;CNN1;IRS1;STC2;PXDN;TNFAIP2;SOX9;TBL1X
INCA-6 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;SLPI;PKIA;CAV1;PXDN;SCNN1A;KRT7;ARHGAP29
Altrenogest Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CARD10;GALNT6;FZD2;SLPI;IL1B;AMIGO2;AKR1C3;CLU
Rizatriptan Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;STC2;PLAUR;PTX3;SOX9;CLU;PBX1;ABCG2
Famciclovir Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FAM171A1;ANXA1;SLPI;S100A2;ID1;PTX3;DKK1;MT1E
Teniposide Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NRP1;GLIPR1;SYT1;TPBG;DPYD;TBL1X;SLIT2;MT1E
Metixene Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ANXA1;SYT1;SMAGP;PLAU;CREB3L1;PKP2;MT1E;ABCG2
Spiroxatrine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;STC2;SCNN1A;SLC2A1;MICAL2;SPOCK1;LDOC1;IL7R
BIBU-1361 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;GLIPR1;SLPI;TNFRSF12A;AXL;ID1;KRT7;MT1E
BU-224 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,TLE4;KRT18;BASP1;STC2;PXDN;UCP2;PLAUR;PTX3
Thiazolopyrimidine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SYT1;FOXF1;CITED2;ARHGAP29;SPOCK1;CLU;STX1A;MT1E
Perhexiline Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;GLIPR1;ID1;KRT8;KRT7;SFN;CLU;MT1E
VU-0418939-2 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FERMT1;FZD2;MECOM;PODXL;ID1;UCP2;AKR1C3;PBX1
KU-C104137 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,BMP2;S100A2;LAMB3;ATP8B1;STC2;AKR1C3;F2RL1;FAT4
Xanthinol Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PSG5;DMBT1;STC2;TPBG;PDGFC;SLC2A1;PTX3;TLR4
Olopatadine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;ABCC3;GALNT6;FOXF1;AMIGO2;MICAL2;IL7R;CLU
Lobeline Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT81;GALNT6;SLPI;JUP;SCNN1A;AKR1C3;PITX1;ABCG2
Levofloxacin Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SYT1;TPBG;AKR1C3;ACSL5;F2RL1;DKK1;CLU;MT1E
GP-42 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;ITGA3;IL1B;KRT7;ARHGAP29;INHBA;TOX;PRSS23
Ispinesib Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,EFNB2;PKIA;TPM1;SLC2A1;F2RL1;DKK1;PRSS23;CLU
ST-023431 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CNN1;ZNF185;S100A2;IL1B;TPBG;KRT8;PKP2;F2RL1
S-206352 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOXF1;AXL;CREB3L1;PLAGL1;SPOCK1;PTX3;IGFBP6;IL7R
SU-11274 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SLPI;MECOM;CITED2;PLAGL1;TPBG;ID1;SLIT2;GATA2
Verrucarin-A Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GALNT6;BASP1;TPBG;AKR1C3;SFN;TBL1X;DKK1;PRSS23
NSC-94258 Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,ANXA1;BASP1;PKIA;TPBG;PXDN;F2RL1;INHBA;MT1E
Merck-Ketone Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,FOSL1;S100A2;STC2;TPBG;PDGFC;PTX3;IGFBP6;DKK1
Bimatoprost Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,GLIPR1;SYT1;VEGFC;SPOCK1;INHBA;GATA2;DKK1;TLR4
Sulfamethoxazole Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PLAC8;GPRC5A;CITED2;UCP2;SCNN1A;MICAL2;GATA2;F3
Oxandrolone Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,CALB2;CNN1;KRT81;SYT1;DIO2;SOX9;DKK1;CLU
Clopamide Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,SLPI;TNFRSF12A;S100A2;SYT1;AXL;MICAL2;IL7R;CLU
Gallamine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,KRT81;PLAU;PLAGL1;ID1;AKR1C3;F2RL1;STX1A;ABCG2
Monensin Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,NUAK1;MECOM;CCDC69;UCP2;DIO2;SOX9;TBL1X;PITX1
Trimethadione Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,MT2A;BASP1;ITGA3;UCP2;KRT7;LDOC1;MT1E;ABCG2
Triflusal Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,PSG5;JUP;BASP1;STC2;TNFAIP2;KRT7;KCNN4;DKK1
Prenylamine Down,8/246,0.00668767,0.01099143,0,0,3.04046063,15.2250745,BMP2;COL5A1;ID1;AKR1C3;IGFBP6;SLIT2;F3;CLU
