Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Topiramate Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,VASP;SDC4;TPM4;IGFBP3;MICAL2;IFI44;PLOD2;TNFRSF11B;CLU;THBS1;PSMA6;TMEM158;CYP1B1;CCL2;SOX9;MYL9;GBP1
Cimetidine Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;SLC14A1;GALNT6;HSPA5;FOXF1;LPAR1;PTN;DKK1;THBS1;DCN;COL1A2;ID1;COL6A3;IGFBP6;PITX1;SLC38A2;GBP1
PSB-11 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,GALNT6;GALNT14;SERPINB2;SDC4;CAB39;IGFBP5;SYT1;SMAGP;TPM2;NR2F1;G0S2;PSMB9;FOSL1;CDH6;CSNK2B;CYP1B1;IGFBP6
DAPT-GSI-IX Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,VASP;CA12;PDGFRB;GALNT6;SERPINB2;VCAM1;G0S2;PCOLCE;LAMC1;PBX1;DCN;TBX3;MECOM;PXDN;AOX1;SOX9;CFB
Pravastatin Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;TPM4;PLK2;NR2F1;NR2F2;CLU;MYLK;ARL4C;RELN;PODXL;PXDN;ARHGDIB;EFHD2;GBP1;STX1A;ENG;TGM2
Brimonidine Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,SERPINB2;RTN1;NNMT;VCAM1;FOXE1;PLK2;TFPI2;NR2F2;NID2;GLG1;PBX1;TGFBR2;LASP1;PXDN;SPIN1;EPHA2;MAP4K4
Vardenafil Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;GALNT14;IGFBP5;NR2F1;G0S2;SERPINB9;PLOD2;CXCL1;NR2F2;MYLK;ELK3;RAB23;ARHGDIB;CYP1B1;ANO10;SPOCK1;TGM2
GW-405833 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,VCAM1;IGFBP5;SYT1;FOXF1;TFPI2;LPAR1;NR3C1;NID2;TBX3;VEGFA;GREM1;PSMA6;IL6;STC2;DSE;CYP1B1;CCL2
Roquinimex Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,BCAR3;GALNT6;VCAM1;TFPI2;LPAR1;G0S2;ISG15;DENND3;DKK1;DCN;COL3A1;PXDN;DSE;COL6A1;AOX1;CCL2;MT1E
Prochlorperazine Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;FZD2;IGFBP5;MBOAT7;MICAL2;G0S2;TNFRSF11B;DKK3;EXT1;GREM1;TMEM158;DDAH1;PXDN;COL5A2;NFE2L3;CYP1B1;SPOCK1
Splitomycin Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;GALNT6;NNMT;SDC4;FOXE1;IRS1;TFPI2;KRT8;EXT1;MT2A;CLEC2B;ANPEP;EFHD2;SPOCK1;PPARG;MYL9;MT1E
Norethindrone Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KLF10;RTN1;IRS1;UBE2E3;TFPI2;PLOD2;ISG15;LAMC2;CXCL3;DKK1;LOX;STC2;PXDN;SCG5;CYP1B1;SPOCK1;EPHB2
S-14506 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;KRT81;IGFBP5;LAMB3;IRS1;G0S2;CXCL1;LAMC2;PBX1;TBX3;GREM1;IL6;EFHD2;CYP1B1;CCL2;SOX9;HBEGF
Piribedil Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;CD96;GALNT6;ZNF185;SYT1;ERAP2;LPAR1;IFI44;THBS1;IFI44L;PSMB9;TGFBR2;COL1A2;RELN;ARHGDIB;COL5A2;NFE2L3
PF-04217903 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;PCSK1;VCAM1;IGFBP5;TPM4;FOXG1;SPAG4;STC1;PLOD2;CXCL1;PBX1;MYLK;LOXL2;COL1A2;COL6A2;COL6A1;PITX1
HLI-373 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,NRP1;POSTN;CAB39;CITED2;AMIGO2;TAP1;PLOD2;ISG15;NR2F2;GLG1;PBX1;COL3A1;ARHGDIB;COL5A2;COL4A5;CCL2;GBP1
VU-0413807-2 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;COLEC12;SERPINB2;CITED2;CCDC68;CXCL3;TBX3;EXT1;PLCB3;COL1A2;CLEC2B;ANPEP;COL4A6;COL4A5;FLNB;GAS6;XAF1
Levetiracetam Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,GALNT14;VCAM1;SYT1;MX1;LTBP2;NR2F2;MEOX2;RELB;KLF7;COL3A1;COL5A1;PXDN;COL5A2;SPATS2L;TCF4;EPHB2;MAGEA4
RAN-14B Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;GALNT6;POSTN;ZNF185;AMIGO2;LRRC17;TFPI2;G0S2;LTBP2;LAMC2;THBS1;IL1B;PDGFC;COL5A2;GAS6;STX1A;MAP4K4
BCI-hydrochloride Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,JUN;HSPA5;SMAGP;SLC2A1;ATP2B1;ELL2;RND3;FOSL1;IL6;DLC1;COL6A2;ZC3H12A;SERPINH1;CYP1B1;PMAIP1;PDLIM5;HBEGF
Acepromazine Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,GALNT6;VCAM1;ATP8B1;MX1;NR2F1;IFI44;G0S2;ISG15;NR2F2;AMPD3;THBS1;IFI44L;GREM1;IL1B;SCG5;CYP1B1;FBN1
Acadesine Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;CA12;ZNF185;IGFBP5;MX1;TAP1;PLOD2;NR2F2;MT2A;MECOM;ANPEP;PDGFC;COL5A2;COL6A1;COL4A5;GABRE;IL6ST
YL-51 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;KRT81;POSTN;RTN1;ZNF185;FOXG1;TFPI2;LPAR1;NR2F1;PTN;EREG;COL3A1;PDGFC;ARHGDIB;COL4A5;TCF4;MT1E
YL-57 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,PCSK1;CSF1R;GALNT6;VCAM1;AMPD3;DKK1;GLG1;COL3A1;COL1A2;PDZD2;CLEC2B;PODXL;COL6A2;ARHGDIB;COL6A1;FMOD;CFB
Fluocinonide Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;POSTN;PPP1R14B;NNMT;NID2;COL1A1;NFKBIA;COL3A1;COL1A2;LOX;PODXL;ANPEP;ARHGDIB;COL5A2;SPIN1;COL6A3;CA9
Busulfan Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,SERPINB2;NNMT;TPM4;IGFBP3;IFI44;CXCL3;CXCL2;THBS1;EXT1;PSMA6;MT2A;TMEM158;ANPEP;ARHGDIB;RIN2;FJX1;MT1E
Theophylline Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;TLE4;KRT81;EDN1;NNMT;CITED2;AMIGO2;NR2F1;SEMA3F;PBX1;EREG;VEGFA;KRT18;MECOM;PPARG;TCF4;FJX1
Clorgiline Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,LAMA3;PCOLCE;LAMC1;FGF1;DCN;MYLK;TGFBR2;MT2A;PDZD2;COL6A2;COL6A1;EMILIN1;GAS6;FJX1;MAGEA4;MT1E;ENG
Fenspiride Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,POSTN;HS3ST3A1;ATP8B1;PLK2;MICAL2;G0S2;PTN;DKK1;PSMB9;ADAM19;COL3A1;COL1A2;KRT18;TNIP1;COL6A2;COL6A1;XAF1
Amikacin Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;CA12;COLEC12;FZD2;SERPINB2;MEOX2;IFI44L;PLCB3;TMEM158;CDC42EP4;COL4A5;TCF4;EPHB2;FMOD;GBP1;IDO1;TGM2
Acenocoumarol Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;GALNT6;TPM2;SLC2A1;IFI44;CXCL1;CXCL2;PBX1;CNN2;COL3A1;MECOM;TNIP1;ZYX;COL4A5;FAT4;GBP1;MT1E
Carbimazole Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;RTN1;SYT1;CITED2;AMIGO2;G0S2;DKK1;RND3;DCN;EXT1;DDAH1;AXL;PDGFC;DPYD;DSE;NFE2L3;CYP1B1
Ethionamide Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,GALNT14;PARM1;CFH;CITED2;PLK2;TFPI2;AKR1C3;STC1;G0S2;PLOD2;CXCL1;CLU;PBX1;THBD;AXL;IDO1;TGM2
Ambrisentan Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;ABCC3;COLEC12;AMIGO2;LAMA3;AKR1C3;CXCL1;AMPD3;SEMA3F;NR3C1;TMEM158;DDAH1;AXL;PLAU;COL4A5;VCL;TGM2
Azapropazone Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,NRP1;RTN1;WNT5A;NR2F1;G0S2;NR2F2;COL1A1;THBD;RELN;AXL;ANPEP;DLC1;DPYD;COL6A3;SLC38A2;CFB;TGM2
N-Nitrosodiethylamine Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CSF1R;VCAM1;TPM2;WNT5A;SPAG4;NR2F1;PLOD2;LOXL2;LOX;COL5A1;COL7A1;COL5A2;SERPINH1;COL4A5;SPOCK1;RIN2;PITX1
Adipamide Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,SERPINB2;NNMT;ZNF185;LAMB3;UBE2E3;G0S2;DKK1;RND3;CXCL2;DCN;TBX3;MYLK;COL6A2;ID1;COL6A3;PPARG;TCF4
Sulfallate Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,RTN1;PLK2;PLOD2;TNFRSF11B;MEOX2;FGF1;RND3;THBS1;EREG;TGFBR2;ADAM19;GREM1;TMEM158;COL4A5;GABRE;GBP1;MT1E
Anthothecol Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,ABCC3;JUN;ITGB4;AKR1C3;SLC2A1;CLU;VEGFA;INHBE;FOSL1;THBD;MECOM;LOX;COL6A2;ID1;SERPINH1;CYP1B1;IGFBP6
Tilmicosin Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;PCSK1;IGFBP5;CITED2;IRS1;MBOAT7;STC1;G0S2;CXCL1;CLU;RND3;ARL4C;RELN;ID1;CCL2;TCF4;FJX1
Cantharidin Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,PPP1R14B;IL4R;TPM4;WNT5B;HSPB7;MX1;MICAL2;G0S2;DKK1;RND3;ARL4C;IL1B;DLC1;RAB23;FEZ2;IGFBP6;PITX1
Oltipraz Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,POSTN;NNMT;CFH;HSPA5;LPAR1;NR2F2;PTN;MEOX2;COL3A1;LOX;PXDN;COL6A3;PPARG;SOX9;GABRE;FMOD;CFB
Sapropterin Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,PLK2;MBOAT7;LAMA3;NR2F1;IFI44;PCOLCE;PTN;CLU;IFI44L;TMEM158;CDC42EP4;ARHGDIB;COL6A1;TCF4;EPHB2;IDO1;TGM2
Proquazone Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;TLE4;KLF10;EDN1;SYT1;LPAR1;STC1;PLOD2;NID2;THBS1;MT2A;IL6;LOX;FEZ2;COL4A6;COL4A5;MT1E
Sacubitril Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,ERAP2;TPM2;KRT8;NR2F1;VEGFC;DKK1;CLU;FGF2;TBX3;MYLK;CNN2;THBD;LOX;PPARG;PITX1;GBP1;IDO1
SA-247636 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;IGFBP5;IRS1;PLK2;TFPI2;KRT8;ISG15;SULF1;THBS1;DCN;PLCB3;KRT18;ARTN;COL6A2;MXRA8;GAS6;SLC38A2
C2-dihydroceramide Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;CSF1R;SERPINB2;FOXF1;GCNT1;IFI44;PLOD2;TBX3;RELB;TGFBR2;CLEC2B;OAS2;ARHGDIB;COL4A5;CA9;EPHB2;MT1E
A-61603 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,ABCC3;CFH;FOXG1;UBE2E3;LPAR1;PLOD2;CXCL1;LAMC2;CXCL3;CXCL2;PBX1;DRAP1;ANPEP;PDGFC;CYP1B1;QSOX1;TCF4
Indisulam Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TPM2;WNT5A;LPAR1;AMPD3;NR3C1;DKK1;DCN;TBX3;DKK3;GREM2;IL6;CLEC2B;PXDN;CYP1B1;IGFBP6;CFB;MT1E
UMB-32 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;CD96;PARM1;SMURF2;LRRC17;LPAR1;G0S2;NR2F2;NR3C1;NID2;DCN;TBX3;RELN;DLC1;FEZ2;COL6A3;EPHB2
Donitriptan Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,ERAP2;SMAGP;FOXG1;LRRC17;NR2F1;MICAL2;PLOD2;SULF1;FGF1;CXCL3;MYLK;RELB;MECOM;BCL3;SPATS2L;SOX9;EPHB2
ICI-174864 Up,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;GCNT1;SERPINB9;CXCL1;PTPRF;RELB;VEGFA;TMEM158;NFE2L3;COL4A5;CCL2;TCF4;GABRE;XAF1;GBP1;IDO1;TGM2
Alpha-Estradiol Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,EDN1;POSTN;TPM4;HSPA5;AMIGO2;LRRC17;LTBP2;AMPD3;PTN;CLU;NID2;COL1A2;PDZD2;SERPINH1;COL4A5;GAS6;FMOD
Lopinavir Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,EDN1;ZNF185;LAMB3;TPM1;TFPI2;MICAL2;CLU;DKK3;TMEM158;TNIP1;PDGFC;ID1;BCL3;SCG5;CYP1B1;COL4A5;CFB
CHIR-99021 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;FZD2;IGFBP5;CITED2;TPM2;AMIGO2;WNT5A;ISG15;PBX1;MT2A;RASA1;PXDN;COL5A2;TCF4;RIN2;SLC38A2;MT1E
Biochanin-A Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;NRP1;SERPINB2;RTN1;IGFBP5;SMAGP;AKR1C3;STC1;NR2F2;VEGFA;STC2;PDGFC;ID1;CYP1B1;AOX1;FMOD;PDLIM5
Norketamine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;COLEC12;EPAS1;TFPI2;LPAR1;PCOLCE;CXCL1;PTN;CXCL3;CXCL2;GLG1;MYLK;TGFBR2;COL6A2;COL6A3;GAS6;IL6ST
Cabergoline Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,AKR1C3;ISG15;ATP2B1;CXCL3;DKK1;ELL2;CLU;CXCL2;RELB;TGFBR2;OAS2;STC2;ID1;BCL3;IL6ST;VCL;MT1E
SC-68376 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;POSTN;IRS1;SIAH2;UBE2E3;RHBDF2;AKR1C3;SLC2A1;G0S2;THBS1;EREG;RELB;THBD;IL6;NME7;PODXL;BCL3
Rilmenidine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,ITGB1;POSTN;CITED2;TFPI2;AKR1C3;SERPINB9;CXCL1;CXCL3;CXCL2;GLG1;PTPRF;EREG;VEGFA;COL5A1;PLAU;ZC3H12A;COL4A5
W-7 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CSF1R;SDC4;FOXG1;UBE2E3;NR2F1;MICAL2;PCOLCE;TBX3;RELB;COL3A1;COL1A2;RELN;COL6A2;COL5A2;COL6A1;COL6A3;GABRE
BRL-54443 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CD96;VCAM1;SYT1;CITED2;PLK2;ATP2B1;OSMR;DKK1;INHBE;CLEC2B;STC2;PDGFC;CYP1B1;ITGBL1;CDH13;FLNB;IL6ST
Finasteride Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TPM4;ERAP2;PLK2;HEG1;CXCL1;CXCL3;DKK1;ELL2;CXCL2;MYLK;EREG;DKK3;TGFBR2;PMAIP1;IL6ST;HBEGF;MAP4K4
Prunetin Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,SERPINB2;SERPINB9;CXCL3;CLU;IFI44L;EREG;PSMA6;COL3A1;COL1A2;ANPEP;COL6A2;COL5A2;XAF1;PITX1;CFB;IDO1;MT1E
Telmisartan Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,NNMT;CFH;AKR1C3;TAP1;NR2F2;NR3C1;CLU;EXT1;CDH6;THBD;CLEC2B;EPHB2;GABRE;CFB;MAGEA4;MT1E;TGM2
SCH-442416 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;GALNT6;GALNT14;SERPINB2;VCAM1;PLK2;AMIGO2;LPAR1;LAMC2;CXCL1;DKK1;TBX3;SCG5;CYP1B1;TCF4;IGFBP6;MAP4K4
Coumarin Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,PCSK1;SERPINB2;NNMT;VCAM1;SDC4;AKR1C3;CXCL1;MEOX2;CXCL3;CLU;CXCL2;VEGFA;MECOM;ANPEP;ID1;PITX1;MT1E
Dipyridamole Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;PARM1;FOXG1;PTN;LAMC1;PBX1;IFI44L;MYLK;DDAH1;PDGFC;CYP1B1;SPATS2L;SOX9;IL6ST;GBP1;IDO1;TGM2
Disopyramide Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;TLE4;IGFBP5;HSPA5;IRS1;TPM2;G0S2;NR3C1;TBX3;MYLK;STC2;PXDN;COL5A2;SOX9;CFB;VCL;TGM2
Bupropion Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;IGFBP5;ERAP2;AMIGO2;WNT5A;AKR1C3;LAMC2;CXCL3;DKK1;CXCL2;MYLK;DKK3;TGFBR2;PLAU;STC2;SPOCK1;GAS6
Famciclovir Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KLF10;SERPINB2;EPAS1;CXCL1;CXCL3;DKK1;ELL2;CXCL2;RELB;TGFBR2;IRF1;ID1;IL6ST;SLC38A2;CFB;MT1E;TGM2
Mesulergine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;COLEC12;RTN1;TFPI2;AKR1C3;CXCL1;MEOX2;FGF1;CXCL3;CXCL2;MYLK;COL4A6;EFHD2;COL4A5;SPOCK1;IGFBP6;EPHB2
Ceramide Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;NNMT;CFH;SYT1;PLK2;LRRC17;MICAL2;PLOD2;LAMC1;NID2;TGFBR2;COL3A1;CLEC2B;MECOM;QSOX1;CA9;CFB
BIBU-1361 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,POSTN;SERPINE1;CXCL1;RELB;FTSJ3;RELN;TMEM158;AXL;ANPEP;ID1;ARHGDIB;CCL2;TCF4;GBP1;MT1E;ENG;TGM2
Phenothiazine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,JUN;SERPINB2;HSPA5;AKR1C3;STC1;G0S2;SERPINB9;NID2;TGFBR2;THBD;KLF7;TNIP1;BCL3;SPATS2L;PMAIP1;IGFBP6;ENG
Ethambutol Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;VCAM1;CFH;SDC4;IGFBP5;NR2F1;SLC2A1;G0S2;TAP1;PTN;NID2;PSMB9;KRT18;TNIP1;STC2;QSOX1;STX1A
1-Benzylimidazole Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;SERPINB2;CITED2;PLK2;AMIGO2;LRRC17;PBX1;FSTL3;RELB;LOXL2;TGFBR2;RAB23;SERPINH1;ZYX;COL8A1;SPATS2L;SLC16A2
Xanthinol Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,SERPINB2;VCAM1;SDC4;IGFBP5;SLC2A1;PLOD2;TNFRSF11B;TBX3;TMEM158;STC2;COL6A2;COL7A1;PDGFC;COL6A1;CA9;EPHB2;IDO1
NM-PP1 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,EPAS1;TFPI2;NR2F1;MICAL2;G0S2;NID2;THBS1;DCN;TGFBR2;RELN;CLEC2B;ANPEP;ARHGDIB;COL5A2;SOX9;IL6ST;MT1E
Olopatadine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,ABCC3;GALNT6;GALNT14;HS3ST3A1;VCAM1;CAB39;FOXF1;AMIGO2;MICAL2;G0S2;CXCL1;OSMR;CLU;GREM1;TMEM158;PDZD2;COL8A1
Lobeline Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;KRT81;GALNT6;GALNT14;POSTN;IGFBP5;AKR1C3;STC1;SERPINB9;AMPD3;COL1A1;COL1A2;COL6A2;CYP1B1;COL4A5;PITX1;TGM2
Atracurium Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;NNMT;CAB39;SMURF2;ITGB4;PCOLCE;LAMC2;CLU;ELK3;RELB;IL1A;DDAH1;PLAU;S1PR1;GAS6;MT1E;MAP4K4
MW-STK33-2C Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;SERPINB2;IGFBP5;FOXF1;CITED2;PLK2;LRRC17;AKR1C3;SLC2A1;SERPINB9;CLU;NID2;ANPEP;COL4A5;AOX1;TCF4;MT1E
SEW-00445 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CA12;HS3ST3A1;IGFBP5;WNT5A;LPAR1;AKR1C3;G0S2;PLOD2;PTN;RND3;VEGFA;MT2A;PDZD2;LOX;FEZ2;CYP1B1;PITX1
Ispinesib Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,POSTN;TPM2;TPM1;LAMA3;MX1;SLC2A1;SERPINB9;ISG15;DKK1;CLU;PSMB9;ADAM19;COL3A1;RELN;DLC1;COL5A2;GBP1
Bosutinib Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;VCAM1;WNT5A;TFPI2;CXCL1;LAMC2;AMPD3;GLG1;PLCB3;COL3A1;CLEC2B;COL6A2;COL7A1;SPOCK1;TCF4;SOX9;MAP4K4
Cefazolin Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,SDC4;TPM4;CITED2;PLK2;AKR1C3;G0S2;DKK1;CXCL2;EREG;TMEM158;PDGFC;ID1;AOX1;SLC38A2;MAGEA4;EPHA2;TGM2
Sulfamethoxazole Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;POSTN;SERPINB2;CITED2;MBOAT7;SERPINE1;LAMA3;MICAL2;SERPINB9;ISG15;EXT1;IL1A;ARHGDIB;COL5A2;SPATS2L;PMAIP1;HBEGF
Oxandrolone Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;TPM4;SYT1;ERAP2;FGF1;DKK1;CLU;MYLK;ELK3;RELB;TGFBR2;GREM1;TNIP1;BCL3;ZYX;COL6A3;SOX9
Tioconazole Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,CSF1R;JUN;SAMD9;ERAP2;THBS1;RELB;GNAI2;TGFBR2;NFKBIA;PDZD2;COL5A1;PODXL;OAS2;ARHGDIB;SPIN1;COL8A1;IL6ST
Epitiostanol Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KLF10;COLEC12;SYT1;ATP8B1;ITGB4;MBOAT7;AMIGO2;AKR1C3;DKK1;CLU;DCN;TGFBR2;SERTAD3;CLEC2B;LOX;ID1;IGFBP6
Halofantrine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,POSTN;CAB39;IGFBP5;SLC2A1;LAMC2;FGF1;GALNT10;DKK3;RELB;MT2A;LASP1;BCL3;SOX9;KCNN4;VCL;MT1E;TGM2
Hydrazine-Sulfate Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,GALNT6;SDC4;ERAP2;AMIGO2;WNT5A;AKR1C3;IFI44;ISG15;LAMC2;IFI44L;DKK3;EXT1;COL5A1;COL7A1;NFE2L3;COL4A5;GBP1
N-Nitrosopyrrolidine Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KANK2;IGFBP5;AKR1C3;SLC2A1;G0S2;PCOLCE;MEOX2;DKK1;CXCL2;GREM1;ANPEP;COL6A2;COL5A2;COL6A1;AOX1;TCF4;GABRE
SA-1457336 Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,TLE4;COLEC12;CFH;TPM2;TFPI2;G0S2;SERPINB9;DKK1;NID2;DCN;CLEC2B;COL5A2;ITGBL1;FAT4;PDLIM5;CFB;EPHA2
Dyn-B Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;VCAM1;CITED2;PLK2;LAMA3;AKR1C3;IFI44;NR2F2;NR3C1;CXCL3;CXCL2;PDZD2;SCG5;ITGBL1;SOX9;SLC38A2;HBEGF
Purpurogallin Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,VCAM1;CFH;LRRC17;PCOLCE;CXCL1;CXCL3;CLU;DCN;COL3A1;COL1A2;CLEC2B;COL5A2;CCL2;TCF4;FMOD;GBP1;CFB
4-AMINOPHENOL Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,JUN;EDN1;POSTN;VCAM1;FOXF1;SPAG4;SULF1;CXCL3;CXCL2;THBS1;EREG;NFKBIA;TMEM158;PLAU;ARHGDIB;SOX9;GBP1
Levamisole Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,KRT81;AKR1C3;STC1;TNFRSF11B;NR3C1;CXCL3;DKK1;ELL2;CXCL2;EREG;GREM1;LOX;SPATS2L;SOX9;PITX1;CFB;IDO1
Adaprev Down,17/246,1.25E-04,2.57E-04,0,0,3.032658574,27.25501789,COLEC12;TPM4;FOXG1;RHBDF2;STC1;CXCL3;NID2;VEGFA;GREM1;LOX;IRF1;COL6A1;SCG5;COL6A3;EPHB2;XAF1;PITX1
